Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label
Oak Street Weather Station,12/13/2016 07:00:00 AM,-4.60,-5.8,73,0.0,0.00,120.7,0,334,1.6,4.3,996.7,3,0,12.0,12/13/2016 7:00 AM
Oak Street Weather Station,12/13/2016 08:00:00 AM,-5.80,-7.1,68,0.0,0.00,120.7,0,321,1.1,3.4,998.5,38,0,12.1,12/13/2016 8:00 AM
Oak Street Weather Station,12/13/2016 09:00:00 AM,-6.90,-8.3,66,0.0,0.00,120.7,0,355,3.8,5.4,999.0,78,1,12.0,12/13/2016 9:00 AM
Oak Street Weather Station,12/13/2016 10:00:00 AM,-7.20,-8.8,59,0.0,0.00,120.7,0,343,2.6,5.1,1000.2,67,0,12.1,12/13/2016 10:00 AM
Oak Street Weather Station,12/13/2016 11:00:00 AM,-6.40,-8.4,53,0.0,0.00,120.7,0,345,2.8,4.2,999.9,386,0,12.0,12/13/2016 11:00 AM
Oak Street Weather Station,12/13/2016 12:00:00 PM,-6.80,-8.8,52,0.0,0.00,120.7,0,331,2.6,4.2,999.7,33,0,12.0,12/13/2016 12:00 PM
Oak Street Weather Station,12/13/2016 01:00:00 PM,-6.60,-8.8,46,0.0,0.00,120.7,0,349,3.4,5.0,999.4,188,0,12.0,12/13/2016 1:00 PM
Oak Street Weather Station,12/13/2016 02:00:00 PM,-6.80,-9.0,45,0.0,0.00,120.7,0,4,2.9,5.0,999.0,28,0,12.0,12/13/2016 2:00 PM
Oak Street Weather Station,12/13/2016 03:00:00 PM,-7.10,-9.4,42,0.0,0.00,120.7,0,357,1.8,3.0,999.4,22,0,12.0,12/13/2016 3:00 PM
Oak Street Weather Station,12/13/2016 04:00:00 PM,-7.10,-9.4,41,0.0,0.00,120.7,0,316,1.2,2.0,999.9,19,0,12.0,12/13/2016 4:00 PM
Oak Street Weather Station,12/13/2016 05:00:00 PM,-8.10,-10.1,49,0.0,0.00,120.7,0,334,2.2,4.9,1000.2,3,0,12.0,12/13/2016 5:00 PM
Oak Street Weather Station,12/13/2016 06:00:00 PM,-9.10,-11.1,44,0.0,0.00,120.7,0,334,2.1,3.8,1001.0,4,0,12.1,12/13/2016 6:00 PM
Oak Street Weather Station,12/13/2016 07:00:00 PM,-10.40,-11.9,53,0.0,0.00,120.7,0,254,1.7,3.5,1001.4,4,0,12.1,12/13/2016 7:00 PM
Oak Street Weather Station,12/13/2016 08:00:00 PM,-10.60,-12.2,50,0.0,0.00,120.7,0,284,2.2,5.2,1001.2,4,0,12.0,12/13/2016 8:00 PM
Oak Street Weather Station,12/13/2016 09:00:00 PM,-10.60,-12.2,51,0.0,0.00,120.7,0,321,1.6,4.0,1001.4,4,0,12.0,12/13/2016 9:00 PM
Oak Street Weather Station,12/13/2016 10:00:00 PM,-11.20,-12.6,56,0.0,0.00,120.7,0,263,3.1,6.5,1001.6,4,0,11.9,12/13/2016 10:00 PM
Oak Street Weather Station,12/13/2016 11:00:00 PM,-11.60,-12.9,58,0.0,0.00,120.7,0,274,2.6,6.1,1001.7,4,0,12.0,12/13/2016 11:00 PM
Oak Street Weather Station,12/13/2016 12:00:00 AM,-4.60,-5.7,75,0.0,0.00,120.4,0,287,2.0,5.2,996.4,3,0,11.9,12/13/2016 12:00 AM
Oak Street Weather Station,12/14/2016 01:00:00 AM,-12.00,-13.3,58,0.0,0.00,120.7,0,268,3.3,8.7,1001.0,4,0,12.0,12/14/2016 1:00 AM
Oak Street Weather Station,12/14/2016 02:00:00 AM,-12.00,-13.2,58,0.0,0.00,120.7,0,264,4.2,8.1,1000.5,4,0,12.0,12/14/2016 2:00 AM
Oak Street Weather Station,12/14/2016 03:00:00 AM,-12.00,-13.2,59,0.0,0.00,120.7,0,276,3.3,7.4,1000.8,4,0,12.0,12/14/2016 3:00 AM
Oak Street Weather Station,12/14/2016 05:00:00 AM,-10.90,-12.2,57,0.0,0.00,120.7,0,279,3.0,7.4,1000.1,4,0,12.0,12/14/2016 5:00 AM
Oak Street Weather Station,12/14/2016 06:00:00 AM,-10.30,-11.7,57,0.0,0.00,120.7,0,288,2.1,6.1,999.3,4,0,12.0,12/14/2016 6:00 AM
Oak Street Weather Station,12/14/2016 07:00:00 AM,-9.20,-10.8,54,0.0,0.00,120.7,0,292,2.2,4.3,999.6,5,0,11.8,12/14/2016 7:00 AM
Oak Street Weather Station,12/14/2016 08:00:00 AM,-9.00,-10.6,55,0.0,0.00,120.7,0,266,2.1,5.4,999.5,29,0,12.0,12/14/2016 8:00 AM
Oak Street Weather Station,12/14/2016 09:00:00 AM,-8.40,-10.2,54,0.0,0.00,120.7,0,332,1.3,4.2,999.4,93,0,11.9,12/14/2016 9:00 AM
Oak Street Weather Station,12/14/2016 10:00:00 AM,-7.80,-9.4,58,0.0,0.00,120.7,0,273,3.2,5.5,999.6,155,0,12.0,12/14/2016 10:00 AM
Oak Street Weather Station,12/14/2016 11:00:00 AM,-7.10,-8.6,61,0.0,0.00,120.7,0,271,3.6,6.6,998.3,254,1,11.9,12/14/2016 11:00 AM
Oak Street Weather Station,12/14/2016 12:00:00 PM,-5.80,-7.6,56,0.0,0.00,120.7,0,331,1.6,3.9,997.1,113,0,12.0,12/14/2016 12:00 PM
Oak Street Weather Station,12/14/2016 01:00:00 PM,-5.70,-7.6,55,0.0,0.00,120.7,0,310,2.7,4.8,996.6,133,1,12.0,12/14/2016 1:00 PM
Oak Street Weather Station,12/14/2016 02:00:00 PM,-5.60,-7.8,50,0.0,0.00,120.7,0,300,2.7,6.3,996.2,73,0,12.0,12/14/2016 2:00 PM
Oak Street Weather Station,12/14/2016 03:00:00 PM,-6.20,-8.5,46,0.0,0.00,120.7,0,315,2.3,5.6,996.5,25,0,12.0,12/14/2016 3:00 PM
Oak Street Weather Station,12/14/2016 04:00:00 PM,-6.90,-8.9,51,0.0,0.00,120.7,0,301,1.6,4.4,997.0,17,0,12.0,12/14/2016 4:00 PM
Oak Street Weather Station,12/14/2016 05:00:00 PM,-8.30,-10.0,55,0.0,0.00,120.7,0,343,2.7,6.3,997.8,4,0,11.9,12/14/2016 5:00 PM
Oak Street Weather Station,12/14/2016 06:00:00 PM,-9.50,-11.3,49,0.0,0.00,120.7,0,321,1.0,3.0,998.6,4,0,12.0,12/14/2016 6:00 PM
Oak Street Weather Station,12/14/2016 07:00:00 PM,-10.30,-11.9,52,0.0,0.00,120.7,0,304,2.0,5.9,999.0,4,0,11.9,12/14/2016 7:00 PM
Oak Street Weather Station,12/14/2016 08:00:00 PM,-11.20,-12.8,47,0.0,0.00,120.7,0,338,2.1,5.4,999.7,4,0,12.0,12/14/2016 8:00 PM
Oak Street Weather Station,12/14/2016 09:00:00 PM,-12.20,-13.6,50,0.0,0.00,120.7,0,286,1.0,3.8,1000.5,4,0,12.1,12/14/2016 9:00 PM
Oak Street Weather Station,12/14/2016 10:00:00 PM,-12.60,-13.9,53,0.0,0.00,120.7,0,282,2.6,7.0,1001.1,4,0,12.0,12/14/2016 10:00 PM
Oak Street Weather Station,12/14/2016 11:00:00 PM,-13.20,-14.4,54,0.0,0.00,120.7,0,331,1.6,5.6,1002.2,4,0,12.0,12/14/2016 11:00 PM
Oak Street Weather Station,12/14/2016 12:00:00 AM,-11.70,-13.0,58,0.0,0.00,120.7,0,262,3.5,6.5,1001.5,4,0,11.9,12/14/2016 12:00 AM
Oak Street Weather Station,12/15/2016 01:00:00 AM,-13.80,-14.9,56,0.0,0.00,120.7,0,332,1.5,3.3,1003.0,4,0,12.0,12/15/2016 1:00 AM
Oak Street Weather Station,12/15/2016 02:00:00 AM,-14.20,-15.3,56,0.0,0.00,120.7,0,333,0.9,3.2,1003.7,4,0,12.0,12/15/2016 2:00 AM
Oak Street Weather Station,12/15/2016 03:00:00 AM,-14.40,-15.5,56,0.0,0.00,120.7,0,339,1.3,3.7,1004.4,4,0,12.0,12/15/2016 3:00 AM
Oak Street Weather Station,12/15/2016 04:00:00 AM,-14.90,-16.0,57,0.0,0.00,120.7,0,285,1.6,5.0,1004.5,5,0,12.0,12/15/2016 4:00 AM
Oak Street Weather Station,12/15/2016 05:00:00 AM,-15.10,-16.1,57,0.0,0.00,120.7,0,319,0.8,3.4,1004.8,5,0,12.0,12/15/2016 5:00 AM
Oak Street Weather Station,12/15/2016 06:00:00 AM,-15.20,-16.2,59,0.0,0.00,120.7,0,321,2.3,4.6,1005.3,5,0,11.9,12/15/2016 6:00 AM
Oak Street Weather Station,12/15/2016 07:00:00 AM,-15.50,-16.5,60,0.0,0.00,120.7,0,240,2.0,3.8,1005.7,6,0,12.0,12/15/2016 7:00 AM
Oak Street Weather Station,12/15/2016 08:00:00 AM,-15.70,-16.6,60,0.0,0.00,120.7,0,335,2.1,7.8,1006.2,26,0,12.1,12/15/2016 8:00 AM
Oak Street Weather Station,12/15/2016 09:00:00 AM,-15.50,-16.5,57,0.0,0.00,120.7,0,272,1.8,5.7,1007.0,35,0,12.1,12/15/2016 9:00 AM
Oak Street Weather Station,12/15/2016 10:00:00 AM,-14.30,-15.5,54,0.0,0.00,120.7,0,288,2.2,5.6,1007.8,327,0,12.0,12/15/2016 10:00 AM
Oak Street Weather Station,12/15/2016 11:00:00 AM,-12.70,-14.1,52,0.0,0.00,120.7,0,263,1.4,5.4,1007.4,400,0,12.1,12/15/2016 11:00 AM
Oak Street Weather Station,12/15/2016 12:00:00 PM,-12.10,-13.5,52,0.0,0.00,120.7,0,256,2.5,7.1,1006.9,35,0,12.1,12/15/2016 12:00 PM
Oak Street Weather Station,12/15/2016 01:00:00 PM,-10.80,-12.3,50,0.0,0.00,120.7,0,270,1.8,3.8,1006.8,43,0,11.9,12/15/2016 1:00 PM
Oak Street Weather Station,12/15/2016 02:00:00 PM,-10.50,-12.1,49,0.0,0.00,120.7,0,277,2.5,6.5,1007.3,43,0,11.9,12/15/2016 2:00 PM
Oak Street Weather Station,12/15/2016 12:00:00 AM,-13.50,-14.7,55,0.0,0.00,120.7,0,316,1.6,2.6,1002.7,4,0,12.0,12/15/2016 12:00 AM
Oak Street Weather Station,12/16/2016 08:00:00 AM,-8.10,-10.0,51,0.0,0.00,120.8,0,108,4.7,6.0,1000.7,22,0,12.1,12/16/2016 8:00 AM
Oak Street Weather Station,12/16/2016 09:00:00 AM,-7.80,-9.6,51,0.0,0.00,120.8,0,104,4.2,5.3,1000.3,79,0,12.1,12/16/2016 9:00 AM
Oak Street Weather Station,12/16/2016 10:00:00 AM,-7.60,-9.3,56,0.0,0.00,120.8,0,108,4.6,6.9,999.4,55,0,11.9,12/16/2016 10:00 AM
Oak Street Weather Station,12/16/2016 11:00:00 AM,-6.90,-8.7,56,0.0,0.00,120.8,0,100,4.5,6.6,998.1,47,0,12.0,12/16/2016 11:00 AM
Oak Street Weather Station,12/16/2016 12:00:00 PM,-6.50,-8.4,56,0.0,0.00,120.8,0,108,3.6,7.5,996.3,94,0,12.0,12/16/2016 12:00 PM
Oak Street Weather Station,12/16/2016 01:00:00 PM,-6.00,-7.9,55,0.0,0.00,120.8,0,101,2.2,4.4,994.4,79,0,12.0,12/16/2016 1:00 PM
Oak Street Weather Station,12/16/2016 02:00:00 PM,-5.50,-7.4,56,0.0,0.00,120.8,0,108,3.6,5.5,993.0,25,1,12.0,12/16/2016 2:00 PM
Oak Street Weather Station,12/16/2016 03:00:00 PM,-5.30,-7.3,56,0.0,0.00,120.8,0,106,2.6,4.6,992.2,16,0,12.1,12/16/2016 3:00 PM
Oak Street Weather Station,12/16/2016 04:00:00 PM,-5.40,-7.2,58,0.0,0.00,120.8,70,98,3.7,8.1,990.8,5,0,11.9,12/16/2016 4:00 PM
